pic_id,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name
220,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/ab64bc179ecf06467fc89ba965fd0479.svg,turk16,169,set-22-k-3-sdline-0.45-sdgroup-0.30
221,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/626245137ba49b63af5da64ad002e192.svg,turk16,160,set-23-k-3-sdline-0.45-sdgroup-0.30
222,3,turk16-color,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/d0bf81169e7fb87261f148961949664b.svg,turk16,161,set-23-k-3-sdline-0.45-sdgroup-0.30
223,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/899bc5bfa2b8831f2cf3bf99f5830fc4.svg,turk16,162,set-23-k-3-sdline-0.45-sdgroup-0.30
224,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/72af0f69d59f39d6b36e6a2314542423.svg,turk16,163,set-23-k-3-sdline-0.45-sdgroup-0.30
225,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/181e956012f66ec25aa092d1887d899c.svg,turk16,164,set-23-k-3-sdline-0.45-sdgroup-0.30
226,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/fdd6564fb5937b4238c49d5c65fa935d.svg,turk16,165,set-23-k-3-sdline-0.45-sdgroup-0.30
227,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/886af02d516baf0d5dbb448cbc43e9bb.svg,turk16,166,set-23-k-3-sdline-0.45-sdgroup-0.30
228,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/60a8307a0e42ba4dd2f3f62a28e397b5.svg,turk16,167,set-23-k-3-sdline-0.45-sdgroup-0.30
229,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/458c3da81f4eb6eb4d69adce1f796b81.svg,turk16,168,set-23-k-3-sdline-0.45-sdgroup-0.30
230,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.30,line-0.62110-cluster-0.89470,"6, 1",Images/Lineups/svgs/44bdcda837d9cab18a2793e3d6e4f650.svg,turk16,169,set-23-k-3-sdline-0.45-sdgroup-0.30
231,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/450439a2d749e5c59643d51487029221.svg,turk16,160,set-24-k-3-sdline-0.45-sdgroup-0.30
232,3,turk16-color,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/325967961a1ffd64c12503457bf5f9c9.svg,turk16,161,set-24-k-3-sdline-0.45-sdgroup-0.30
233,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/6e5668e08c915692f9f2a446e3c8e50f.svg,turk16,162,set-24-k-3-sdline-0.45-sdgroup-0.30
234,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/28f710d1cdf13e3fe30cd0f528cddc79.svg,turk16,163,set-24-k-3-sdline-0.45-sdgroup-0.30
235,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/338b70e1b303660a99144cfcc4039135.svg,turk16,164,set-24-k-3-sdline-0.45-sdgroup-0.30
236,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/864201d7bb5eae98c4bac20d47d1189e.svg,turk16,165,set-24-k-3-sdline-0.45-sdgroup-0.30
237,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/69beef51b414efb629c52ff30b74fd0d.svg,turk16,166,set-24-k-3-sdline-0.45-sdgroup-0.30
238,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/a8bee2bb0a42bc48fcec7235a620970f.svg,turk16,167,set-24-k-3-sdline-0.45-sdgroup-0.30
239,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/ec81aacba485079e68fa29fd86c6f4ce.svg,turk16,168,set-24-k-3-sdline-0.45-sdgroup-0.30
240,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.30,line-0.65094-cluster-0.88871,"2, 3",Images/Lineups/svgs/2792df506baa153442ed9867495116c0.svg,turk16,169,set-24-k-3-sdline-0.45-sdgroup-0.30
241,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/018d436f2f1de10cc18504e492c1bf90.svg,turk16,190,set-25-k-3-sdline-0.45-sdgroup-0.35
242,3,turk16-color,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/fb4cb16b86501804f278afa8da83804c.svg,turk16,191,set-25-k-3-sdline-0.45-sdgroup-0.35
243,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/97bee4e77322a8290fe036cc897dee17.svg,turk16,192,set-25-k-3-sdline-0.45-sdgroup-0.35
244,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/83b00523540ad33d184c0785f9246e87.svg,turk16,193,set-25-k-3-sdline-0.45-sdgroup-0.35
245,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/8dfb10d4e9060aa0f9204b36b0b22029.svg,turk16,194,set-25-k-3-sdline-0.45-sdgroup-0.35
246,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/343fa99888a083e69254ceb9f3d7cbfe.svg,turk16,195,set-25-k-3-sdline-0.45-sdgroup-0.35
247,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/e87c96b29fe530c71959030cc8067974.svg,turk16,196,set-25-k-3-sdline-0.45-sdgroup-0.35
248,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/cfae3bce416993a79099dec0c0501c67.svg,turk16,197,set-25-k-3-sdline-0.45-sdgroup-0.35
249,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/e807a7a2f52b121f20ef6251e32601f4.svg,turk16,198,set-25-k-3-sdline-0.45-sdgroup-0.35
250,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.35,line-0.68479-cluster-0.86947,"5, 1",Images/Lineups/svgs/13a2acfe96131d5f0c184291045f5f8f.svg,turk16,199,set-25-k-3-sdline-0.45-sdgroup-0.35
251,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/b5d20180a847c738c6b08fe50effc49a.svg,turk16,190,set-26-k-3-sdline-0.45-sdgroup-0.35
252,3,turk16-color,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/42e36541b4fed771eaa608fed73a0da0.svg,turk16,191,set-26-k-3-sdline-0.45-sdgroup-0.35
253,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/db46720f79870ce79289ce100cfc6dea.svg,turk16,192,set-26-k-3-sdline-0.45-sdgroup-0.35
254,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/9333e57d365de77ae6f23e8fdf1ab786.svg,turk16,193,set-26-k-3-sdline-0.45-sdgroup-0.35
255,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/80f8954fa7618260e10b2eccbf7067c7.svg,turk16,194,set-26-k-3-sdline-0.45-sdgroup-0.35
256,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/a1ec6c575338c4600a57e92bd6bd4bdc.svg,turk16,195,set-26-k-3-sdline-0.45-sdgroup-0.35
257,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/d0831db55455ee76533b1ed8b816ace4.svg,turk16,196,set-26-k-3-sdline-0.45-sdgroup-0.35
258,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/c11585d766e5d11bc78ed032ab02dc57.svg,turk16,197,set-26-k-3-sdline-0.45-sdgroup-0.35
259,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/4bb20f98ef19168c55f86a8912c4e61f.svg,turk16,198,set-26-k-3-sdline-0.45-sdgroup-0.35
260,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.35,line-0.64354-cluster-0.86861,"8, 5",Images/Lineups/svgs/33754402675eca6314b1f6709ef422d6.svg,turk16,199,set-26-k-3-sdline-0.45-sdgroup-0.35
261,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/8eec712d686f6f0ccd5a6215b7a0a63e.svg,turk16,190,set-27-k-3-sdline-0.45-sdgroup-0.35
262,3,turk16-color,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/2612ca74fc87be5ccc6dde85bcc03243.svg,turk16,191,set-27-k-3-sdline-0.45-sdgroup-0.35
263,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/d81b9f699b1751123bd51158d7df4b5e.svg,turk16,192,set-27-k-3-sdline-0.45-sdgroup-0.35
264,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/a60c4151e7151489da13026734361fec.svg,turk16,193,set-27-k-3-sdline-0.45-sdgroup-0.35
265,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/536a4dfef8e5cbf75742d65bf7d8bfe2.svg,turk16,194,set-27-k-3-sdline-0.45-sdgroup-0.35
266,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/485ee4c56e444a059dca4841cdc8c933.svg,turk16,195,set-27-k-3-sdline-0.45-sdgroup-0.35
267,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/6c94ea64fd31ed9c7dc0618a30ebe964.svg,turk16,196,set-27-k-3-sdline-0.45-sdgroup-0.35
268,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/5b9fe8a22666fbeedc8878e86d83e744.svg,turk16,197,set-27-k-3-sdline-0.45-sdgroup-0.35
269,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/a8ad59b1c47072a67d1d2eb69ec013e6.svg,turk16,198,set-27-k-3-sdline-0.45-sdgroup-0.35
270,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.35,line-0.65815-cluster-0.85933,"9, 2",Images/Lineups/svgs/45489425fd6612ed13d7e39feb082b92.svg,turk16,199,set-27-k-3-sdline-0.45-sdgroup-0.35
271,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/132724c9875aeaba800337628bc2ab9c.svg,turk16,240,set-28-k-5-sdline-0.25-sdgroup-0.25
272,5,turk16-color,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/91598a0db51665827dbece45d92e90bb.svg,turk16,241,set-28-k-5-sdline-0.25-sdgroup-0.25
273,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/318dc5d0f34be34c64676872fa52c0b1.svg,turk16,242,set-28-k-5-sdline-0.25-sdgroup-0.25
274,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/a2c6c61514a61e952660c5ff952a5687.svg,turk16,243,set-28-k-5-sdline-0.25-sdgroup-0.25
275,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/850cc162982d74924bc0e1ef02381d5b.svg,turk16,244,set-28-k-5-sdline-0.25-sdgroup-0.25
276,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/adeca3a024b1b1e949af0f2dd93e5e11.svg,turk16,245,set-28-k-5-sdline-0.25-sdgroup-0.25
277,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/83a63c9a59f6499ccb5038b2cd4c44fb.svg,turk16,246,set-28-k-5-sdline-0.25-sdgroup-0.25
278,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/62ad33cd235a7b034e9e5090522a9bc7.svg,turk16,247,set-28-k-5-sdline-0.25-sdgroup-0.25
279,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/bad113be94ed1a147a8f5d5bfa74c1ff.svg,turk16,248,set-28-k-5-sdline-0.25-sdgroup-0.25
280,5,turk16-colorEllipseTrendError,k-5-sdline-0.25-sdgroup-0.25,line-0.85055-cluster-0.92897,"7, 13",Images/Lineups/svgs/60b79a4134716d0a894de3629e512614.svg,turk16,249,set-28-k-5-sdline-0.25-sdgroup-0.25
281,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/118179ca2802c7d8604adbae7eae605d.svg,turk16,240,set-29-k-5-sdline-0.25-sdgroup-0.25
282,5,turk16-color,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/713bb4a81d17b821b4ec6bcf42507727.svg,turk16,241,set-29-k-5-sdline-0.25-sdgroup-0.25
283,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/2f811fa31e828aadbc2ac6bcdcf67217.svg,turk16,242,set-29-k-5-sdline-0.25-sdgroup-0.25
284,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/d71600f9591ec44fe85e585821eaea56.svg,turk16,243,set-29-k-5-sdline-0.25-sdgroup-0.25
285,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/89903c2363590827b167328f09a9f076.svg,turk16,244,set-29-k-5-sdline-0.25-sdgroup-0.25
286,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/b0b4a2b0955ab9cad067d142a8af1aab.svg,turk16,245,set-29-k-5-sdline-0.25-sdgroup-0.25
287,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/54b85bfd5da22437100afc23f62003da.svg,turk16,246,set-29-k-5-sdline-0.25-sdgroup-0.25
288,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/1ce35d129aae642997af67a8f873b7a2.svg,turk16,247,set-29-k-5-sdline-0.25-sdgroup-0.25
289,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/a2313c826d58451f50fbf49c50bef251.svg,turk16,248,set-29-k-5-sdline-0.25-sdgroup-0.25
290,5,turk16-colorEllipseTrendError,k-5-sdline-0.25-sdgroup-0.25,line-0.84731-cluster-0.92760,"18, 14",Images/Lineups/svgs/6b0d2321f3e7cd04e5b9bcae2402eea5.svg,turk16,249,set-29-k-5-sdline-0.25-sdgroup-0.25
291,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/cc117bb385913007674821ebc0342675.svg,turk16,240,set-30-k-5-sdline-0.25-sdgroup-0.25
292,5,turk16-color,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/43cf11186bbfcdb1d308604047a62c44.svg,turk16,241,set-30-k-5-sdline-0.25-sdgroup-0.25
293,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/748522e1f44300a704d1df20b63a42f5.svg,turk16,242,set-30-k-5-sdline-0.25-sdgroup-0.25
294,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/ed1d8ca4bffb017f0acfaf873c6be973.svg,turk16,243,set-30-k-5-sdline-0.25-sdgroup-0.25
295,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/2d496f968eb40521ad16366707c36114.svg,turk16,244,set-30-k-5-sdline-0.25-sdgroup-0.25
296,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/70b037331a25bafff495642dd492c984.svg,turk16,245,set-30-k-5-sdline-0.25-sdgroup-0.25
297,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/d78f6a7244ec73942b936190fac3625e.svg,turk16,246,set-30-k-5-sdline-0.25-sdgroup-0.25
298,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/bd4a8c823401930cd3326191b4cccd8d.svg,turk16,247,set-30-k-5-sdline-0.25-sdgroup-0.25
299,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/51a62090c8e3459dd03a2103c33cc68e.svg,turk16,248,set-30-k-5-sdline-0.25-sdgroup-0.25
300,5,turk16-colorEllipseTrendError,k-5-sdline-0.25-sdgroup-0.25,line-0.84122-cluster-0.93358,"18, 12",Images/Lineups/svgs/4f9361dd8fde381a115ef52294536de8.svg,turk16,249,set-30-k-5-sdline-0.25-sdgroup-0.25
301,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/47e5caf2fcc58f7e43e3efbfb13f4374.svg,turk16,210,set-31-k-5-sdline-0.25-sdgroup-0.20
302,5,turk16-color,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/a9250a95143c2e2493f8d257ee80a8b6.svg,turk16,211,set-31-k-5-sdline-0.25-sdgroup-0.20
303,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/4cf5280eda99b6ee90fb48800fc19586.svg,turk16,212,set-31-k-5-sdline-0.25-sdgroup-0.20
304,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/14b717de158f4014d41190d235a7cd7e.svg,turk16,213,set-31-k-5-sdline-0.25-sdgroup-0.20
305,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/31a8230fb6e248dacb2cfbe3fed38365.svg,turk16,214,set-31-k-5-sdline-0.25-sdgroup-0.20
306,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/3348d75cb37b80cb722ad3eb04f73d53.svg,turk16,215,set-31-k-5-sdline-0.25-sdgroup-0.20
307,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/634505a88cdb85408049665b015c0e33.svg,turk16,216,set-31-k-5-sdline-0.25-sdgroup-0.20
308,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/d6a59ba513da55350e4d13376f5224ae.svg,turk16,217,set-31-k-5-sdline-0.25-sdgroup-0.20
309,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/392148957b5e6689e332b373b8a4065a.svg,turk16,218,set-31-k-5-sdline-0.25-sdgroup-0.20
310,5,turk16-colorEllipseTrendError,k-5-sdline-0.25-sdgroup-0.20,line-0.84975-cluster-0.95503,"19, 11",Images/Lineups/svgs/4c5af921f5607691747e0a43e4612707.svg,turk16,219,set-31-k-5-sdline-0.25-sdgroup-0.20
311,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/bca29643f4c9be27faa72b06d583d9c8.svg,turk16,210,set-32-k-5-sdline-0.25-sdgroup-0.20
312,5,turk16-color,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/cb659c6448197d995595470c64c1ce0e.svg,turk16,211,set-32-k-5-sdline-0.25-sdgroup-0.20
313,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/3930cc115ac27e3c1fa450b35c6f1370.svg,turk16,212,set-32-k-5-sdline-0.25-sdgroup-0.20
314,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/d33f17cc4f848ebd13c7733969a1f442.svg,turk16,213,set-32-k-5-sdline-0.25-sdgroup-0.20
315,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/0e90dd0a9205f6d8f0599fe510fdaf57.svg,turk16,214,set-32-k-5-sdline-0.25-sdgroup-0.20
316,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/35d3d745d5841bbe7aa0b08bcb485a75.svg,turk16,215,set-32-k-5-sdline-0.25-sdgroup-0.20
317,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/505a6c333f76bd0f7f40c3d8b0345394.svg,turk16,216,set-32-k-5-sdline-0.25-sdgroup-0.20
318,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/077cdda9f9c479b0b91c6985b2c3a95b.svg,turk16,217,set-32-k-5-sdline-0.25-sdgroup-0.20
319,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/bcf870f982e1d24006a0423de1943c33.svg,turk16,218,set-32-k-5-sdline-0.25-sdgroup-0.20
320,5,turk16-colorEllipseTrendError,k-5-sdline-0.25-sdgroup-0.20,line-0.86499-cluster-0.95708,"5, 18",Images/Lineups/svgs/8bab3cb31f8255b11e9e04d24135c2ff.svg,turk16,219,set-32-k-5-sdline-0.25-sdgroup-0.20
321,5,turk16-plain,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/83f11c0a3fe819c445c40fffa8d6853f.svg,turk16,210,set-33-k-5-sdline-0.25-sdgroup-0.20
322,5,turk16-color,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/cb47713872bbc53614158098c62b693b.svg,turk16,211,set-33-k-5-sdline-0.25-sdgroup-0.20
323,5,turk16-shape,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/dcf50c58f84c7748a9979e5d4d8fa6bf.svg,turk16,212,set-33-k-5-sdline-0.25-sdgroup-0.20
324,5,turk16-colorShape,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/77beefb76764182bcc6bed7562bfb45a.svg,turk16,213,set-33-k-5-sdline-0.25-sdgroup-0.20
325,5,turk16-colorEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/d262f93c463980b6b742e4272dc4b636.svg,turk16,214,set-33-k-5-sdline-0.25-sdgroup-0.20
326,5,turk16-colorShapeEllipse,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/07c8112fbc5de2930b8812e509b09a0f.svg,turk16,215,set-33-k-5-sdline-0.25-sdgroup-0.20
327,5,turk16-trend,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/5bafbf7bd581a59c8fee15c8cf95aaff.svg,turk16,216,set-33-k-5-sdline-0.25-sdgroup-0.20
328,5,turk16-trendError,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/b6089945d135d421468c713e520167d2.svg,turk16,217,set-33-k-5-sdline-0.25-sdgroup-0.20
329,5,turk16-colorTrend,k-5-sdline-0.25-sdgroup-0.20,line-0.84749-cluster-0.94890,"16, 18",Images/Lineups/svgs/b5791967be48b45b565a1bcae4147a79.svg,turk16,218,set-33-k-5-sdline-0.25-sdgroup-0.20
