"description","ip_address","nick_name","age","gender","academic_study","start_time","end_time","run_time","data_name","pic_name","pic_id","test_param","param_value","rorschach","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601431054.78291,1601431079.0456,24.2626876831055,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,20,0,"Neutral","Clustering",21,10
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601431787.85532,1601431816.78253,28.92720079422,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,14,0,"Neutral","Different slope, Outlier(s)",20,20
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601431850.3304,1601431877.9656,27.6351976394653,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,1,0,"Certain","Outlier(s)",20,8
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601431877.98547,1601431916.82647,38.8409991264343,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Different shape",20,9
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601431916.85115,1601431944.53784,27.6866898536682,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Neutral","Different shape, Different slope",20,7
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601431944.55805,1601431994.13502,49.5769710540771,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,18,0,"Very Certain","Outlier(s)",20,5
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601432042.11321,1601432072.0267,29.9134888648987,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/6d03e6046be9917d705a428206983ce0.svg","25","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,15,0,"Certain","Outlier(s)",20,3
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601432187.18128,1601432220.51259,33.3313069343567,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Uncertain","Outlier(s)",20,11
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601432220.53139,1601432266.07529,45.5438959598541,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/68c67e6683ab42461c8419196da8ebfd.svg","33","linear","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Very Uncertain","Different shape",20,8
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601432301.52399,1601432318.30813,16.7841413021088,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,15,1,"Neutral","Different shape",20,8
"emily-log-1","","8fd5768f2fba2c2d99595e95a18b8762","Under 19","Female","High School or Less",1601432370.75581,1601432397.52481,26.7690007686615,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,5,0,"Neutral","Different shape, Outlier(s)",20,5
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506074.58888,1601506151.29934,76.7104549407959,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Outlier(s)",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506074.58888,1601506151.29934,76.7104549407959,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Outlier(s)",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506151.34534,1601506232.59618,81.2508392333984,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,8,0,"Neutral","Clustering",82,15
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506151.34534,1601506232.59618,81.2508392333984,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,8,0,"Neutral","Clustering",82,15
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506232.61298,1601506262.38158,29.7686016559601,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/33ba900468d4bc5812cbb7a6e87f053c.svg","15","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Certain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506232.61298,1601506262.38158,29.7686016559601,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/33ba900468d4bc5812cbb7a6e87f053c.svg","15","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Certain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506363.11388,1601506432.48022,69.3663449287415,"53b8c6d636469d3e51d408f72133f6ea","plots/svg/d32e11375f5ecd55915c1c1d30387f1c.svg","70","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,20,20,1,"Uncertain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506363.11388,1601506432.48022,69.3663449287415,"53b8c6d636469d3e51d408f72133f6ea","plots/svg/d32e11375f5ecd55915c1c1d30387f1c.svg","70","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,20,20,1,"Uncertain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506555.6447,1601506583.61767,27.97296667099,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different shape",82,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506555.6447,1601506583.61767,27.97296667099,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different shape",82,9
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506579.36265,1601506608.89848,29.535829782486,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,5,0,"Certain","Different shape",20,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506608.91518,1601506674.94611,66.0309364795685,"420fb834d5617d3f847b0605cfd35946","plots/svg/07a5a20a462f619330b51b9daefeaf8b.svg","88","log","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,11,0,"Certain","Different range",20,3
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506705.37869,1601506726.70213,21.3234324455261,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Very Certain","Different shape",20,5
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506795.39397,1601506826.70405,31.310084104538,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,5,0,"Neutral","Clustering",20,7
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506876.83928,1601506898.04384,21.2045538425446,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/b3a9864c5a79d8f0ff8cf14310ba611a.svg","35","linear","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,14,0,"Certain","Different shape",20,1
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506881.62353,1601506926.34609,44.7225649356842,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,19,0,"Neutral","Different range",82,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506881.62353,1601506926.34609,44.7225649356842,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,19,0,"Neutral","Different range",82,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506926.36564,1601506948.44168,22.07603931427,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506926.36564,1601506948.44168,22.07603931427,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape",82,11
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506898.07055,1601506949.31594,51.245395898819,"8866d2e948a219ce7423156fd844bf35","plots/svg/648f64f839d83bc511b2abb52be0766d.svg","83","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,7,0,"Neutral","Different shape",20,6
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506949.33738,1601506985.31341,35.97602891922,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Neutral","Clustering",20,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506985.33289,1601507006.86765,21.5347588062286,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,5,0,"Certain","Different shape",20,20
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507067.05546,1601507112.443,45.3875362873077,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,5,0,"Very Uncertain","Different range, Different shape",20,5
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507112.46175,1601507142.1722,29.7104518413544,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,10,0,"Certain","Different shape",20,17
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507180.7631,1601507213.52647,32.7633657455444,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,11,0,"Very Uncertain","Other, dunno",20,10
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507213.54635,1601507282.76337,69.2170176506042,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b16305f06250ae6820d67eb6397e321f.svg","13","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Certain","Clustering, Different slope",20,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507282.78912,1601507313.09379,30.3046689033508,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Certain","Different slope",20,6
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507313.11213,1601507344.21847,31.1063420772552,"420fb834d5617d3f847b0605cfd35946","plots/svg/a8947a07f684346d2b3264252fc46b40.svg","87","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,18,0,"Very Uncertain","Other, no clue",20,2
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507441.81232,1601507484.20833,42.3960027694702,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/60795c49554af0dc236e1e71300fc236.svg","16","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Very Certain","Different shape",82,2
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507441.81232,1601507484.20833,42.3960027694702,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/60795c49554af0dc236e1e71300fc236.svg","16","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Very Certain","Different shape",82,2
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1601560113.43242,1601560232.83401,119.401596307755,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,6,0,"Neutral","Clustering",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1601560113.43242,1601560232.83401,119.401596307755,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,6,0,"Neutral","Clustering",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1601560232.87189,1601560279.05893,46.187037229538,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,17,0,"Certain","Different shape",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1601560232.87189,1601560279.05893,46.187037229538,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,17,0,"Certain","Different shape",58,6
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649139.30249,1601649159.93885,20.6363606452942,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape, Different slope",21,6
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649232.75606,1601649260.01534,27.2592737674713,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,19,1,"Certain","Different slope",21,8
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649260.03339,1601649292.64845,32.6150531768799,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,12,0,"Certain","Different range",21,20
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649292.67631,1601649346.25616,53.5798530578613,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different range, Outlier(s)",21,11
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649346.27359,1601649403.80855,57.5349588394165,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/6d03e6046be9917d705a428206983ce0.svg","25","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,13,0,"Neutral","Different shape",21,3
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649403.82632,1601649414.91236,11.086035490036,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Different slope",21,9
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649414.93788,1601649424.43486,9.49698257446289,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different slope",21,17
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649561.27745,1601649572.08121,10.8037576675415,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Very Certain","Different slope",21,9
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649605.36714,1601650754.5667,1149.19956803322,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/68c67e6683ab42461c8419196da8ebfd.svg","33","linear","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,9,0,"Neutral","Different shape, Different slope",21,8
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649605.36714,1601650754.5667,1149.19956803322,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/68c67e6683ab42461c8419196da8ebfd.svg","33","linear","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Neutral","Different shape, Different slope",21,8
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601650943.60551,1601650952.34566,8.74015116691589,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Certain","Different shape",21,13
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601650952.37106,1601650963.82471,11.4536480903625,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Neutral","Different shape",21,10
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601650963.84357,1601650975.63338,11.7898077964783,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape",21,11
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184650.94727,1602184673.83258,22.8853118419647,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different slope",11,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184643.61863,1602184681.47817,37.8595435619354,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape, Different slope",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184643.61863,1602184681.47817,37.8595435619354,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape, Different slope",58,6
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184659.28979,1602184691.21398,31.9241917133331,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,18,0,"Certain","Outlier(s)",28,6
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184673.85662,1602184698.1477,24.2910742759705,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Certain","Different slope",11,17
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184681.49453,1602184702.68181,21.1872756481171,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different slope",58,17
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184681.49453,1602184702.68181,21.1872756481171,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different slope",58,17
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184691.2329,1602184707.97188,16.7389783859253,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Certain","Different shape",28,17
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184707.9928,1602184739.45681,31.4640078544617,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,5,1,"Neutral","Different shape",28,13
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184698.16557,1602184761.08214,62.9165654182434,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,5,1,"Uncertain","Different shape",11,13
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602184748.23754,1602184776.82604,28.5884952545166,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Different shape",23,9
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184702.70238,1602184779.00288,76.3005051612854,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,12,0,"Very Uncertain","Other, no gap",58,13
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184702.70238,1602184779.00288,76.3005051612854,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,12,0,"Very Uncertain","Other, no gap",58,13
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184702.70238,1602184779.00288,76.3005051612854,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,20,0,"Very Uncertain","Other, no gap",58,13
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184702.70238,1602184779.00288,76.3005051612854,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,20,0,"Very Uncertain","Other, no gap",58,13
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184739.48129,1602184781.29617,41.8148801326752,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,5,1,"Very Uncertain","Different shape",28,15
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184761.10288,1602184800.39137,39.2884879112244,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,1,0,"Uncertain","Different range",11,15
