"description","ip_address","nick_name","age","gender","academic_study","start_time","end_time","run_time","data_name","pic_name","pic_id","test_param","param_value","rorschach","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506074.58888,1601506151.29934,76.7104549407959,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Outlier(s)",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506074.58888,1601506151.29934,76.7104549407959,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Outlier(s)",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506151.34534,1601506232.59618,81.2508392333984,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,8,0,"Neutral","Clustering",82,15
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506151.34534,1601506232.59618,81.2508392333984,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,8,0,"Neutral","Clustering",82,15
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506232.61298,1601506262.38158,29.7686016559601,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/33ba900468d4bc5812cbb7a6e87f053c.svg","15","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Certain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506232.61298,1601506262.38158,29.7686016559601,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/33ba900468d4bc5812cbb7a6e87f053c.svg","15","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Certain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506262.4189,1601506363.09383,100.674923419952,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/938dfe3c0bb265cb903917a4f9620298.svg","20","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,20,0,"Neutral","Clustering",82,10
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506262.4189,1601506363.09383,100.674923419952,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/938dfe3c0bb265cb903917a4f9620298.svg","20","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,20,0,"Neutral","Clustering",82,10
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506363.11388,1601506432.48022,69.3663449287415,"53b8c6d636469d3e51d408f72133f6ea","plots/svg/d32e11375f5ecd55915c1c1d30387f1c.svg","70","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,20,20,1,"Uncertain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506363.11388,1601506432.48022,69.3663449287415,"53b8c6d636469d3e51d408f72133f6ea","plots/svg/d32e11375f5ecd55915c1c1d30387f1c.svg","70","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,20,20,1,"Uncertain","Different shape",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506432.50479,1601506555.62576,123.120966911316,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,5,0,"Neutral","Different range, Outlier(s)",82,23
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506432.50479,1601506555.62576,123.120966911316,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,5,0,"Neutral","Different range, Outlier(s)",82,23
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506432.50479,1601506555.62576,123.120966911316,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,20,0,"Neutral","Different range, Outlier(s)",82,23
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506432.50479,1601506555.62576,123.120966911316,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,20,0,"Neutral","Different range, Outlier(s)",82,23
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506555.6447,1601506583.61767,27.97296667099,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different shape",82,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506555.6447,1601506583.61767,27.97296667099,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different shape",82,9
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506579.36265,1601506608.89848,29.535829782486,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,5,0,"Certain","Different shape",20,4
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506583.63741,1601506674.41117,90.7737684249878,"e0429f830b75714190ff786bba9e999b","plots/svg/724659aad7dc36783cf65c86b06684d1.svg","90","log","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,11,12,0,"Uncertain","Clustering",82,4
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506583.63741,1601506674.41117,90.7737684249878,"e0429f830b75714190ff786bba9e999b","plots/svg/724659aad7dc36783cf65c86b06684d1.svg","90","log","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,11,12,0,"Uncertain","Clustering",82,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506608.91518,1601506674.94611,66.0309364795685,"420fb834d5617d3f847b0605cfd35946","plots/svg/07a5a20a462f619330b51b9daefeaf8b.svg","88","log","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,11,0,"Certain","Different range",20,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506674.43196,1601506698.71997,24.2880063056946,"640c679b88a6c2000ea57d2c3a04ab20","plots/svg/80cc12fab3c8d5e230a3126aba5e69a2.svg","1","linear","target-E-Lv_null-E-Lv_r1","1","E","E","Lv","Lv",50,2,9,0,"Neutral","Outlier(s)",82,2
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506674.43196,1601506698.71997,24.2880063056946,"640c679b88a6c2000ea57d2c3a04ab20","plots/svg/80cc12fab3c8d5e230a3126aba5e69a2.svg","1","linear","target-E-Lv_null-E-Lv_r1","1","E","E","Lv","Lv",50,2,9,0,"Neutral","Outlier(s)",82,2
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506674.96772,1601506705.35763,30.3899066448212,"4c229b0e5d67ebaaa08dec472af4ef28","plots/svg/809c02844782411b9026f56d69759f65.svg","95","linear","target-H-Hv_null-H-Hv_r1","1","H","H","Hv","Hv",50,11,13,0,"Neutral","Different shape",20,8
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506705.37869,1601506726.70213,21.3234324455261,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Very Certain","Different shape",20,5
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506726.72286,1601506795.37619,68.6533284187317,"b6b2e76b565ccda06e3ff366b9065838","plots/svg/0ea100e80e9ff295efbdbc483f71502b.svg","42","log","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,7,4,0,"Uncertain","Different shape",20,7
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506795.39397,1601506826.70405,31.310084104538,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,5,0,"Neutral","Clustering",20,7
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506826.72668,1601506852.53892,25.8122379779816,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/dcfc2e1b4133f9014fae17549da5844c.svg","19","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,6,0,"Certain","Outlier(s)",20,12
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506852.56435,1601506876.81894,24.2545847892761,"b6b2e76b565ccda06e3ff366b9065838","plots/svg/23c9daca0ddec7c919494588156f1909.svg","41","linear","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,7,17,0,"Uncertain","Clustering",20,10
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506698.74156,1601506881.60267,182.86111831665,"3c1f07d93ca68b4af9d77aeba87e98c6","plots/svg/7ae04c2c815b1efede8a68a7fc342cfc.svg","6","log","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,15,14,0,"Uncertain","Clustering",82,20
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506698.74156,1601506881.60267,182.86111831665,"3c1f07d93ca68b4af9d77aeba87e98c6","plots/svg/7ae04c2c815b1efede8a68a7fc342cfc.svg","6","log","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,15,14,0,"Uncertain","Clustering",82,20
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506876.83928,1601506898.04384,21.2045538425446,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/b3a9864c5a79d8f0ff8cf14310ba611a.svg","35","linear","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,14,0,"Certain","Different shape",20,1
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506881.62353,1601506926.34609,44.7225649356842,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,19,0,"Neutral","Different range",82,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506881.62353,1601506926.34609,44.7225649356842,"596f3aee603c132e0a756acdae3a3677","plots/svg/458caeae166390019f81d8a928972d48.svg","65","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,19,0,"Neutral","Different range",82,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506926.36564,1601506948.44168,22.07603931427,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506926.36564,1601506948.44168,22.07603931427,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape",82,11
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506898.07055,1601506949.31594,51.245395898819,"8866d2e948a219ce7423156fd844bf35","plots/svg/648f64f839d83bc511b2abb52be0766d.svg","83","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,7,0,"Neutral","Different shape",20,6
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506949.33738,1601506985.31341,35.97602891922,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Neutral","Clustering",20,4
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506948.46035,1601506996.19908,47.7387261390686,"e19465078b0954da568f52078c0887df","plots/svg/f67f96ab4e4d6268f7eecce9fdd5f2bb.svg","17","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,16,0,"Neutral","Outlier(s)",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506948.46035,1601506996.19908,47.7387261390686,"e19465078b0954da568f52078c0887df","plots/svg/f67f96ab4e4d6268f7eecce9fdd5f2bb.svg","17","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,16,0,"Neutral","Outlier(s)",82,3
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601506985.33289,1601507006.86765,21.5347588062286,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,5,0,"Certain","Different shape",20,20
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507006.88836,1601507067.03523,60.1468713283539,"e19465078b0954da568f52078c0887df","plots/svg/3c39d42b53d37873d93fc4d5fdaa0e22.svg","18","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,19,1,"Uncertain","Different range",20,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507067.05546,1601507112.443,45.3875362873077,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,5,0,"Very Uncertain","Different range, Different shape",20,5
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601506996.21765,1601507124.74339,128.525744915009,"c94cfad4d7b6ebdb9c5e3eaddaf298cc","plots/svg/c76f3a71b545d4dd204ba68c776eed96.svg","53","linear","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,12,10,0,"Neutral","Other, Less spread",82,11
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601506996.21765,1601507124.74339,128.525744915009,"c94cfad4d7b6ebdb9c5e3eaddaf298cc","plots/svg/c76f3a71b545d4dd204ba68c776eed96.svg","53","linear","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,12,10,0,"Neutral","Other, Less spread",82,11
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507112.46175,1601507142.1722,29.7104518413544,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,10,0,"Certain","Different shape",20,17
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507142.19237,1601507180.74199,38.5496208667755,"4c229b0e5d67ebaaa08dec472af4ef28","plots/svg/799e09fd6b9aa36d02e519f5d7796321.svg","96","log","target-H-Hv_null-H-Hv_r1","1","H","H","Hv","Hv",50,11,12,0,"Certain","Different slope",20,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507124.76378,1601507183.18008,58.416303396225,"1507a4e388e2284573ce2b5737347550","plots/svg/c7780a3e32f8e78e2a7fc2eafb04b4e2.svg","43","linear","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,8,7,0,"Neutral","Different range, Different slope",82,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507124.76378,1601507183.18008,58.416303396225,"1507a4e388e2284573ce2b5737347550","plots/svg/c7780a3e32f8e78e2a7fc2eafb04b4e2.svg","43","linear","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,8,7,0,"Neutral","Different range, Different slope",82,9
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507180.7631,1601507213.52647,32.7633657455444,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,11,0,"Very Uncertain","Other, dunno",20,10
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507183.20033,1601507221.7224,38.5220639705658,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/fd45f282cc68bc43d4fff95897ad0a13.svg","91","linear","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,3,0,"Neutral","Different shape",82,4
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507183.20033,1601507221.7224,38.5220639705658,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/fd45f282cc68bc43d4fff95897ad0a13.svg","91","linear","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,3,0,"Neutral","Different shape",82,4
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507213.54635,1601507282.76337,69.2170176506042,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b16305f06250ae6820d67eb6397e321f.svg","13","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Certain","Clustering, Different slope",20,4
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507221.74276,1601507299.72394,77.9811871051788,"35e585f9f960ee9ab0c477e886f14c94","plots/svg/0ee5b9c5b55ca315de875b64204c1d00.svg","4","log","target-E-Lv_null-E-Lv_r1","1","E","E","Lv","Lv",50,14,4,0,"Neutral","Different range, Different slope",82,3
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507221.74276,1601507299.72394,77.9811871051788,"35e585f9f960ee9ab0c477e886f14c94","plots/svg/0ee5b9c5b55ca315de875b64204c1d00.svg","4","log","target-E-Lv_null-E-Lv_r1","1","E","E","Lv","Lv",50,14,4,0,"Neutral","Different range, Different slope",82,3
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507282.78912,1601507313.09379,30.3046689033508,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Certain","Different slope",20,6
"emily-log-1","","46fe189341d4fbfa75fab228e539253a","26-30","Female","Graduate Degree",1601507313.11213,1601507344.21847,31.1063420772552,"420fb834d5617d3f847b0605cfd35946","plots/svg/a8947a07f684346d2b3264252fc46b40.svg","87","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,18,0,"Very Uncertain","Other, no clue",20,2
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507299.74453,1601507387.7241,87.9795725345612,"4cf045e85f1ddf1ee3c02e8534b65021","plots/svg/c3fba20957b0c3ab60b0a94106fe4521.svg","56","log","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,10,16,0,"Very Uncertain","Clustering",82,14
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507299.74453,1601507387.7241,87.9795725345612,"4cf045e85f1ddf1ee3c02e8534b65021","plots/svg/c3fba20957b0c3ab60b0a94106fe4521.svg","56","log","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,10,16,0,"Very Uncertain","Clustering",82,14
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507387.74562,1601507441.79332,54.0477073192596,"b6b2e76b565ccda06e3ff366b9065838","plots/svg/0ea100e80e9ff295efbdbc483f71502b.svg","42","log","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,7,4,0,"Uncertain","Different range",82,7
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507387.74562,1601507441.79332,54.0477073192596,"b6b2e76b565ccda06e3ff366b9065838","plots/svg/0ea100e80e9ff295efbdbc483f71502b.svg","42","log","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,7,4,0,"Uncertain","Different range",82,7
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1601507441.81232,1601507484.20833,42.3960027694702,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/60795c49554af0dc236e1e71300fc236.svg","16","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Very Certain","Different shape",82,2
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1601507441.81232,1601507484.20833,42.3960027694702,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/60795c49554af0dc236e1e71300fc236.svg","16","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Very Certain","Different shape",82,2
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1601560113.43242,1601560232.83401,119.401596307755,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,6,0,"Neutral","Clustering",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1601560113.43242,1601560232.83401,119.401596307755,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,6,0,"Neutral","Clustering",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1601560232.87189,1601560279.05893,46.187037229538,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,17,0,"Certain","Different shape",58,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1601560232.87189,1601560279.05893,46.187037229538,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,17,0,"Certain","Different shape",58,6
"emily-log-1","","8780911c82e02a1fa2b2e37de6394fa0","26-30","Female","Some Graduate Courses",1601597528.04982,1601597662.49107,134.441245317459,"858451f3078cc0df690e4007517001da","plots/svg/d38e3d82066e733983a3cbb0c0cfdde6.svg","37","linear","target-M-Lv_null-M-Lv_r1","1","M","M","Lv","Lv",50,9,11,0,"Neutral","Outlier(s)",1,3
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649139.30249,1601649159.93885,20.6363606452942,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape, Different slope",21,6
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649159.97962,1601649191.93346,31.9538385868073,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/938dfe3c0bb265cb903917a4f9620298.svg","20","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,16,0,"Certain","Different range",21,10
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649191.95566,1601649232.73524,40.7795729637146,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/dcfc2e1b4133f9014fae17549da5844c.svg","19","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,6,0,"Uncertain","Outlier(s)",21,12
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649232.75606,1601649260.01534,27.2592737674713,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,19,1,"Certain","Different slope",21,8
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649260.03339,1601649292.64845,32.6150531768799,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,12,0,"Certain","Different range",21,20
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649292.67631,1601649346.25616,53.5798530578613,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different range, Outlier(s)",21,11
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649346.27359,1601649403.80855,57.5349588394165,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/6d03e6046be9917d705a428206983ce0.svg","25","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,13,0,"Neutral","Different shape",21,3
"emily-log-1","","bba862b0d2956cd399549b32e1215f49","31-35","Female","Graduate Degree",1601649403.82632,1601649414.91236,11.086035490036,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Different slope",21,9
